user_id,shop_id,items_bought,amount_spent,purchase_date
715,15,3,158,2023-03-29 21:00:00
826,3,4,305,2023-03-29 22:00:00
661,18,5,272,2023-03-29 23:00:00
847,50,7,355,2023-03-30 00:00:00
296,45,8,266,2023-03-30 01:00:00
736,19,6,474,2023-03-30 02:00:00
764,25,4,310,2023-03-30 03:00:00
959,20,8,73,2023-03-30 04:00:00
764,38,6,393,2023-03-30 05:00:00
382,29,5,428,2023-03-30 06:00:00
755,25,6,416,2023-03-30 07:00:00
697,50,7,181,2023-03-30 08:00:00
406,3,6,489,2023-03-30 09:00:00
291,38,9,340,2023-03-30 10:00:00
109,4,3,484,2023-03-30 11:00:00
748,11,5,154,2023-03-30 12:00:00
748,43,1,258,2023-03-30 13:00:00
711,4,9,230,2023-03-30 14:00:00
470,24,3,307,2023-03-30 15:00:00
92,37,8,200,2023-03-30 16:00:00
485,30,8,105,2023-03-30 17:00:00
393,2,2,167,2023-03-30 18:00:00
334,27,4,449,2023-03-30 19:00:00
951,30,2,245,2023-03-30 20:00:00
92,43,3,120,2023-03-30 21:00:00
380,4,9,50,2023-03-30 22:00:00
682,27,1,140,2023-03-30 23:00:00
228,50,2,292,2023-03-31 00:00:00
970,23,2,149,2023-03-31 01:00:00
414,2,7,414,2023-03-31 02:00:00
62,37,9,486,2023-03-31 03:00:00
16,16,9,338,2023-03-31 04:00:00
431,38,7,136,2023-03-31 05:00:00
651,35,4,151,2023-03-31 06:00:00
391,12,3,486,2023-03-31 07:00:00
96,8,1,16,2023-03-31 08:00:00
204,41,8,250,2023-03-31 09:00:00
88,12,9,376,2023-03-31 10:00:00
355,26,4,221,2023-03-31 11:00:00
725,43,3,290,2023-03-31 12:00:00
437,24,2,113,2023-03-31 13:00:00
214,38,5,193,2023-03-31 14:00:00
692,35,5,275,2023-03-31 15:00:00
804,7,3,366,2023-03-31 16:00:00
65,9,9,227,2023-03-31 17:00:00
616,17,6,297,2023-03-31 18:00:00
552,18,4,189,2023-03-31 19:00:00
373,41,9,178,2023-03-31 20:00:00
90,48,4,249,2023-03-31 21:00:00
157,34,9,97,2023-03-31 22:00:00
580,36,6,190,2023-03-31 23:00:00
856,14,9,34,2023-04-01 00:00:00
392,46,5,23,2023-04-01 01:00:00
487,36,8,215,2023-04-01 02:00:00
613,35,1,208,2023-04-01 03:00:00
530,46,1,25,2023-04-01 04:00:00
381,1,4,317,2023-04-01 05:00:00
385,23,2,498,2023-04-01 06:00:00
912,34,9,244,2023-04-01 07:00:00
496,26,3,235,2023-04-01 08:00:00
936,13,1,336,2023-04-01 09:00:00
641,4,9,323,2023-04-01 10:00:00
244,25,6,14,2023-04-01 11:00:00
162,9,5,449,2023-04-01 12:00:00
718,31,7,499,2023-04-01 13:00:00
50,29,9,259,2023-04-01 14:00:00
843,26,5,267,2023-04-01 15:00:00
423,1,1,99,2023-04-01 16:00:00
56,20,6,463,2023-04-01 17:00:00
946,16,8,101,2023-04-01 18:00:00
670,17,2,442,2023-04-01 19:00:00
171,18,7,449,2023-04-01 20:00:00
103,49,8,140,2023-04-01 21:00:00
131,25,8,395,2023-04-01 22:00:00
906,8,6,247,2023-04-01 23:00:00
287,29,1,236,2023-04-02 00:00:00
73,17,3,463,2023-04-02 01:00:00
240,15,9,318,2023-04-02 02:00:00
912,16,3,398,2023-04-02 03:00:00
86,37,6,174,2023-04-02 04:00:00
853,40,4,75,2023-04-02 05:00:00
173,2,4,396,2023-04-02 06:00:00
838,19,1,426,2023-04-02 07:00:00
434,2,6,462,2023-04-02 08:00:00
321,42,1,456,2023-04-02 09:00:00
309,20,2,497,2023-04-02 10:00:00
939,29,4,365,2023-04-02 11:00:00
98,8,9,129,2023-04-02 12:00:00
981,43,7,253,2023-04-02 13:00:00
731,39,7,308,2023-04-02 14:00:00
534,1,3,106,2023-04-02 15:00:00
497,31,5,9,2023-04-02 16:00:00
99,9,5,383,2023-04-02 17:00:00
111,15,2,397,2023-04-02 18:00:00
559,50,1,400,2023-04-02 19:00:00
492,23,2,483,2023-04-02 20:00:00
792,32,6,129,2023-04-02 21:00:00
565,38,3,205,2023-04-02 22:00:00
955,20,8,122,2023-04-02 23:00:00
77,11,2,182,2023-04-03 00:00:00
297,4,2,275,2023-04-03 01:00:00
576,6,5,173,2023-04-03 02:00:00
729,2,9,115,2023-04-03 03:00:00
856,13,2,369,2023-04-03 04:00:00
733,32,6,104,2023-04-03 05:00:00
422,35,1,226,2023-04-03 06:00:00
257,23,1,83,2023-04-03 07:00:00
653,17,2,348,2023-04-03 08:00:00
255,2,5,135,2023-04-03 09:00:00
206,42,5,135,2023-04-03 10:00:00
436,22,5,119,2023-04-03 11:00:00
152,26,6,231,2023-04-03 12:00:00
877,37,3,494,2023-04-03 13:00:00
185,1,9,98,2023-04-03 14:00:00
883,31,1,37,2023-04-03 15:00:00
177,30,8,359,2023-04-03 16:00:00
307,32,3,167,2023-04-03 17:00:00
127,6,7,249,2023-04-03 18:00:00
689,49,9,19,2023-04-03 19:00:00
993,43,1,133,2023-04-03 20:00:00
494,26,8,30,2023-04-03 21:00:00
614,14,7,204,2023-04-03 22:00:00
29,9,1,130,2023-04-03 23:00:00
9,26,6,324,2023-04-04 00:00:00
803,41,3,10,2023-04-04 01:00:00
730,22,3,292,2023-04-04 02:00:00
708,25,8,470,2023-04-04 03:00:00
256,45,2,190,2023-04-04 04:00:00
546,4,7,408,2023-04-04 05:00:00
426,20,2,92,2023-04-04 06:00:00
162,26,8,231,2023-04-04 07:00:00
480,17,7,268,2023-04-04 08:00:00
318,48,6,185,2023-04-04 09:00:00
578,20,9,200,2023-04-04 10:00:00
35,40,5,391,2023-04-04 11:00:00
140,29,3,81,2023-04-04 12:00:00
200,43,6,383,2023-04-04 13:00:00
900,19,7,142,2023-04-04 14:00:00
45,4,5,114,2023-04-04 15:00:00
983,41,6,426,2023-04-04 16:00:00
933,22,7,208,2023-04-04 17:00:00
469,28,8,358,2023-04-04 18:00:00
674,38,1,259,2023-04-04 19:00:00
638,40,4,106,2023-04-04 20:00:00
702,42,9,208,2023-04-04 21:00:00
42,30,1,292,2023-04-04 22:00:00
653,9,5,134,2023-04-04 23:00:00
349,45,3,291,2023-04-05 00:00:00
660,36,8,365,2023-04-05 01:00:00
780,43,4,27,2023-04-05 02:00:00
241,11,8,370,2023-04-05 03:00:00
870,8,4,424,2023-04-05 04:00:00
917,3,8,154,2023-04-05 05:00:00
281,37,2,153,2023-04-05 06:00:00
955,1,3,143,2023-04-05 07:00:00
508,29,4,252,2023-04-05 08:00:00
750,35,1,152,2023-04-05 09:00:00
727,24,3,439,2023-04-05 10:00:00
893,43,8,137,2023-04-05 11:00:00
692,50,2,352,2023-04-05 12:00:00
150,19,4,158,2023-04-05 13:00:00
756,8,4,166,2023-04-05 14:00:00
131,11,4,431,2023-04-05 15:00:00
608,20,1,158,2023-04-05 16:00:00
869,14,2,242,2023-04-05 17:00:00
806,6,6,96,2023-04-05 18:00:00
981,18,3,379,2023-04-05 19:00:00
226,31,7,409,2023-04-05 20:00:00
696,5,8,63,2023-04-05 21:00:00
955,50,9,418,2023-04-05 22:00:00
770,40,4,229,2023-04-05 23:00:00
267,40,7,353,2023-04-06 00:00:00
964,7,1,338,2023-04-06 01:00:00
767,49,1,68,2023-04-06 02:00:00
185,6,1,76,2023-04-06 03:00:00
498,18,5,315,2023-04-06 04:00:00
552,23,4,421,2023-04-06 05:00:00
251,16,2,247,2023-04-06 06:00:00
593,36,1,203,2023-04-06 07:00:00
583,17,8,412,2023-04-06 08:00:00
235,42,7,214,2023-04-06 09:00:00
293,18,2,245,2023-04-06 10:00:00
428,8,6,298,2023-04-06 11:00:00
554,7,5,275,2023-04-06 12:00:00
135,9,7,377,2023-04-06 13:00:00
481,28,4,222,2023-04-06 14:00:00
647,29,4,308,2023-04-06 15:00:00
127,32,1,152,2023-04-06 16:00:00
632,6,4,84,2023-04-06 17:00:00
462,9,1,53,2023-04-06 18:00:00
514,11,7,378,2023-04-06 19:00:00
831,19,6,32,2023-04-06 20:00:00
11,46,6,240,2023-04-06 21:00:00
890,44,5,327,2023-04-06 22:00:00
8,39,4,277,2023-04-06 23:00:00
990,19,3,251,2023-04-07 00:00:00
716,13,6,149,2023-04-07 01:00:00
474,18,7,247,2023-04-07 02:00:00
224,28,9,199,2023-04-07 03:00:00
222,15,9,196,2023-04-07 04:00:00
482,29,9,458,2023-04-07 05:00:00
679,15,8,259,2023-04-07 06:00:00
806,33,6,111,2023-04-07 07:00:00
991,5,1,386,2023-04-07 08:00:00
375,9,7,255,2023-04-07 09:00:00
486,49,6,385,2023-04-07 10:00:00
876,2,8,344,2023-04-07 11:00:00
497,3,7,70,2023-04-07 12:00:00
702,33,4,469,2023-04-07 13:00:00
186,24,8,66,2023-04-07 14:00:00
660,7,8,468,2023-04-07 15:00:00
110,49,2,358,2023-04-07 16:00:00
687,36,2,30,2023-04-07 17:00:00
980,23,8,343,2023-04-07 18:00:00
810,38,7,102,2023-04-07 19:00:00
210,7,7,147,2023-04-07 20:00:00
110,26,3,431,2023-04-07 21:00:00
869,24,2,237,2023-04-07 22:00:00
199,8,3,324,2023-04-07 23:00:00
72,8,6,330,2023-04-08 00:00:00
524,5,1,216,2023-04-08 01:00:00
883,6,4,256,2023-04-08 02:00:00
738,15,5,320,2023-04-08 03:00:00
38,16,4,416,2023-04-08 04:00:00
445,23,5,444,2023-04-08 05:00:00
990,33,6,465,2023-04-08 06:00:00
564,33,4,70,2023-04-08 07:00:00
814,16,7,439,2023-04-08 08:00:00
702,37,2,174,2023-04-08 09:00:00
509,31,1,58,2023-04-08 10:00:00
913,5,7,198,2023-04-08 11:00:00
235,27,2,412,2023-04-08 12:00:00
235,42,1,186,2023-04-08 13:00:00
621,11,6,461,2023-04-08 14:00:00
637,41,2,252,2023-04-08 15:00:00
602,27,6,218,2023-04-08 16:00:00
618,38,6,411,2023-04-08 17:00:00
161,44,3,49,2023-04-08 18:00:00
938,6,4,49,2023-04-08 19:00:00
979,37,5,6,2023-04-08 20:00:00
30,32,5,7,2023-04-08 21:00:00
871,12,6,9,2023-04-08 22:00:00
57,2,5,91,2023-04-08 23:00:00
320,4,5,328,2023-04-09 00:00:00
741,24,3,398,2023-04-09 01:00:00
275,46,5,109,2023-04-09 02:00:00
681,22,2,256,2023-04-09 03:00:00
801,42,8,347,2023-04-09 04:00:00
643,19,5,493,2023-04-09 05:00:00
733,42,5,31,2023-04-09 06:00:00
794,22,7,49,2023-04-09 07:00:00
948,41,4,225,2023-04-09 08:00:00
485,42,4,87,2023-04-09 09:00:00
503,17,4,333,2023-04-09 10:00:00
606,34,5,175,2023-04-09 11:00:00
435,10,2,95,2023-04-09 12:00:00
163,22,5,423,2023-04-09 13:00:00
961,12,6,287,2023-04-09 14:00:00
896,43,1,291,2023-04-09 15:00:00
814,16,6,339,2023-04-09 16:00:00
273,49,8,254,2023-04-09 17:00:00
205,3,1,186,2023-04-09 18:00:00
357,40,3,449,2023-04-09 19:00:00
607,21,4,426,2023-04-09 20:00:00
830,17,6,413,2023-04-09 21:00:00
119,36,9,440,2023-04-09 22:00:00
814,26,9,439,2023-04-09 23:00:00
710,46,7,464,2023-04-10 00:00:00
551,21,2,97,2023-04-10 01:00:00
840,15,1,480,2023-04-10 02:00:00
164,34,1,420,2023-04-10 03:00:00
751,38,8,83,2023-04-10 04:00:00
377,19,2,164,2023-04-10 05:00:00
42,44,6,441,2023-04-10 06:00:00
185,45,3,259,2023-04-10 07:00:00
506,2,8,352,2023-04-10 08:00:00
273,42,2,213,2023-04-10 09:00:00
334,5,1,132,2023-04-10 10:00:00
635,10,9,399,2023-04-10 11:00:00
97,11,7,439,2023-04-10 12:00:00
321,17,3,349,2023-04-10 13:00:00
608,34,1,10,2023-04-10 14:00:00
847,27,1,460,2023-04-10 15:00:00
969,36,6,140,2023-04-10 16:00:00
559,48,9,369,2023-04-10 17:00:00
808,5,9,391,2023-04-10 18:00:00
658,25,1,339,2023-04-10 19:00:00
204,3,6,396,2023-04-10 20:00:00
783,49,5,221,2023-04-10 21:00:00
172,28,7,364,2023-04-10 22:00:00
380,6,8,206,2023-04-10 23:00:00
91,17,9,188,2023-04-11 00:00:00
586,15,7,111,2023-04-11 01:00:00
798,38,5,7,2023-04-11 02:00:00
86,32,6,371,2023-04-11 03:00:00
369,32,5,281,2023-04-11 04:00:00
829,44,4,75,2023-04-11 05:00:00
466,1,3,14,2023-04-11 06:00:00
198,41,2,341,2023-04-11 07:00:00
522,32,1,206,2023-04-11 08:00:00
79,1,5,493,2023-04-11 09:00:00
502,25,3,253,2023-04-11 10:00:00
676,45,5,431,2023-04-11 11:00:00
34,38,7,442,2023-04-11 12:00:00
849,26,4,78,2023-04-11 13:00:00
274,9,1,446,2023-04-11 14:00:00
550,33,7,54,2023-04-11 15:00:00
5,36,9,93,2023-04-11 16:00:00
675,31,5,52,2023-04-11 17:00:00
748,35,5,216,2023-04-11 18:00:00
65,36,4,366,2023-04-11 19:00:00
953,8,9,224,2023-04-11 20:00:00
601,31,4,278,2023-04-11 21:00:00
283,16,6,125,2023-04-11 22:00:00
47,40,2,269,2023-04-11 23:00:00
162,10,7,77,2023-04-12 00:00:00
546,12,5,85,2023-04-12 01:00:00
356,7,3,399,2023-04-12 02:00:00
618,21,3,101,2023-04-12 03:00:00
577,42,7,367,2023-04-12 04:00:00
203,31,8,398,2023-04-12 05:00:00
226,47,7,237,2023-04-12 06:00:00
499,17,8,395,2023-04-12 07:00:00
221,31,9,448,2023-04-12 08:00:00
5,14,7,345,2023-04-12 09:00:00
252,21,5,86,2023-04-12 10:00:00
544,43,4,346,2023-04-12 11:00:00
432,28,7,350,2023-04-12 12:00:00
591,30,5,154,2023-04-12 13:00:00
568,3,7,349,2023-04-12 14:00:00
871,9,4,229,2023-04-12 15:00:00
152,46,1,136,2023-04-12 16:00:00
742,13,8,465,2023-04-12 17:00:00
652,44,4,168,2023-04-12 18:00:00
772,17,8,491,2023-04-12 19:00:00
962,16,2,33,2023-04-12 20:00:00
498,19,3,464,2023-04-12 21:00:00
46,45,8,360,2023-04-12 22:00:00
754,15,2,434,2023-04-12 23:00:00
419,34,6,341,2023-04-13 00:00:00
246,33,8,29,2023-04-13 01:00:00
245,8,3,389,2023-04-13 02:00:00
867,49,8,299,2023-04-13 03:00:00
881,47,5,203,2023-04-13 04:00:00
757,39,1,495,2023-04-13 05:00:00
327,46,5,157,2023-04-13 06:00:00
976,35,2,222,2023-04-13 07:00:00
657,16,4,152,2023-04-13 08:00:00
450,27,1,105,2023-04-13 09:00:00
486,47,7,474,2023-04-13 10:00:00
616,43,2,334,2023-04-13 11:00:00
181,32,9,312,2023-04-13 12:00:00
429,50,3,387,2023-04-13 13:00:00
167,44,5,65,2023-04-13 14:00:00
275,42,4,270,2023-04-13 15:00:00
137,5,4,314,2023-04-13 16:00:00
252,16,1,272,2023-04-13 17:00:00
451,40,1,206,2023-04-13 18:00:00
599,45,4,478,2023-04-13 19:00:00
769,24,9,404,2023-04-13 20:00:00
348,10,7,427,2023-04-13 21:00:00
686,18,5,401,2023-04-13 22:00:00
582,29,7,274,2023-04-13 23:00:00
85,25,3,150,2023-04-14 00:00:00
563,15,3,461,2023-04-14 01:00:00
438,2,5,357,2023-04-14 02:00:00
60,26,9,477,2023-04-14 03:00:00
941,5,3,374,2023-04-14 04:00:00
232,33,9,445,2023-04-14 05:00:00
375,41,4,480,2023-04-14 06:00:00
635,5,2,109,2023-04-14 07:00:00
207,8,2,401,2023-04-14 08:00:00
615,17,8,78,2023-04-14 09:00:00
977,39,1,270,2023-04-14 10:00:00
280,43,4,168,2023-04-14 11:00:00
323,19,8,54,2023-04-14 12:00:00
824,15,5,18,2023-04-14 13:00:00
512,18,2,214,2023-04-14 14:00:00
386,21,4,457,2023-04-14 15:00:00
244,30,8,311,2023-04-14 16:00:00
186,13,4,350,2023-04-14 17:00:00
950,34,4,132,2023-04-14 18:00:00
835,1,3,150,2023-04-14 19:00:00
153,49,6,482,2023-04-14 20:00:00
613,11,7,258,2023-04-14 21:00:00
770,31,8,473,2023-04-14 22:00:00
372,13,1,164,2023-04-14 23:00:00
876,28,4,238,2023-04-15 00:00:00
398,37,9,422,2023-04-15 01:00:00
522,23,7,360,2023-04-15 02:00:00
159,2,4,306,2023-04-15 03:00:00
336,2,1,398,2023-04-15 04:00:00
332,30,2,266,2023-04-15 05:00:00
870,44,8,111,2023-04-15 06:00:00
169,14,5,83,2023-04-15 07:00:00
170,1,5,253,2023-04-15 08:00:00
113,24,6,300,2023-04-15 09:00:00
261,37,8,426,2023-04-15 10:00:00
150,30,7,250,2023-04-15 11:00:00
569,41,9,405,2023-04-15 12:00:00
23,36,9,253,2023-04-15 13:00:00
711,32,4,310,2023-04-15 14:00:00
144,34,8,378,2023-04-15 15:00:00
607,3,5,74,2023-04-15 16:00:00
322,8,6,145,2023-04-15 17:00:00
114,21,5,120,2023-04-15 18:00:00
368,21,2,442,2023-04-15 19:00:00
923,11,5,271,2023-04-15 20:00:00
533,26,5,202,2023-04-15 21:00:00
346,41,1,337,2023-04-15 22:00:00
386,35,5,306,2023-04-15 23:00:00
588,49,6,351,2023-04-16 00:00:00
146,7,3,489,2023-04-16 01:00:00
827,46,8,257,2023-04-16 02:00:00
210,23,7,144,2023-04-16 03:00:00
399,27,5,246,2023-04-16 04:00:00
641,37,5,142,2023-04-16 05:00:00
466,50,3,217,2023-04-16 06:00:00
75,40,9,16,2023-04-16 07:00:00
350,34,7,99,2023-04-16 08:00:00
396,42,6,323,2023-04-16 09:00:00
587,34,2,278,2023-04-16 10:00:00
483,16,1,422,2023-04-16 11:00:00
187,45,5,376,2023-04-16 12:00:00
376,33,6,474,2023-04-16 13:00:00
472,30,4,136,2023-04-16 14:00:00
289,28,9,306,2023-04-16 15:00:00
866,20,8,475,2023-04-16 16:00:00
133,26,8,355,2023-04-16 17:00:00
893,40,8,171,2023-04-16 18:00:00
133,1,7,482,2023-04-16 19:00:00
415,23,1,102,2023-04-16 20:00:00
150,31,9,101,2023-04-16 21:00:00
691,26,8,493,2023-04-16 22:00:00
245,21,9,356,2023-04-16 23:00:00
949,45,6,37,2023-04-17 00:00:00
521,2,4,266,2023-04-17 01:00:00
748,11,7,437,2023-04-17 02:00:00
736,16,1,300,2023-04-17 03:00:00
863,20,3,54,2023-04-17 04:00:00
838,23,4,32,2023-04-17 05:00:00
262,8,9,78,2023-04-17 06:00:00
168,37,5,63,2023-04-17 07:00:00
33,11,7,462,2023-04-17 08:00:00
350,18,7,452,2023-04-17 09:00:00
989,40,3,347,2023-04-17 10:00:00
947,25,7,486,2023-04-17 11:00:00
928,39,2,287,2023-04-17 12:00:00
832,47,3,79,2023-04-17 13:00:00
590,20,1,275,2023-04-17 14:00:00
804,31,3,270,2023-04-17 15:00:00
201,7,1,224,2023-04-17 16:00:00
72,28,6,405,2023-04-17 17:00:00
634,50,2,64,2023-04-17 18:00:00
911,37,7,261,2023-04-17 19:00:00
880,28,7,25,2023-04-17 20:00:00
758,41,1,335,2023-04-17 21:00:00
487,46,3,436,2023-04-17 22:00:00
352,49,9,55,2023-04-17 23:00:00
91,36,7,66,2023-04-18 00:00:00
836,35,7,121,2023-04-18 01:00:00
506,42,4,38,2023-04-18 02:00:00
930,18,4,112,2023-04-18 03:00:00
163,18,4,273,2023-04-18 04:00:00
344,32,2,6,2023-04-18 05:00:00
667,23,7,167,2023-04-18 06:00:00
359,24,3,215,2023-04-18 07:00:00
368,15,1,256,2023-04-18 08:00:00
591,7,1,284,2023-04-18 09:00:00
756,39,7,341,2023-04-18 10:00:00
966,22,9,331,2023-04-18 11:00:00
27,40,2,330,2023-04-18 12:00:00
420,48,4,155,2023-04-18 13:00:00
368,12,9,8,2023-04-18 14:00:00
72,29,9,86,2023-04-18 15:00:00
21,8,7,293,2023-04-18 16:00:00
558,25,3,363,2023-04-18 17:00:00
301,34,6,108,2023-04-18 18:00:00
147,11,3,427,2023-04-18 19:00:00
310,43,6,325,2023-04-18 20:00:00
468,30,3,304,2023-04-18 21:00:00
843,1,9,440,2023-04-18 22:00:00
936,43,7,41,2023-04-18 23:00:00
719,46,1,406,2023-04-19 00:00:00
494,28,2,397,2023-04-19 01:00:00
105,19,8,100,2023-04-19 02:00:00
604,29,9,252,2023-04-19 03:00:00
117,20,3,342,2023-04-19 04:00:00
299,26,5,437,2023-04-19 05:00:00
131,18,6,314,2023-04-19 06:00:00
98,39,7,209,2023-04-19 07:00:00
657,38,1,418,2023-04-19 08:00:00
243,41,8,148,2023-04-19 09:00:00
483,41,7,107,2023-04-19 10:00:00
706,20,2,87,2023-04-19 11:00:00
71,31,5,257,2023-04-19 12:00:00
233,28,9,409,2023-04-19 13:00:00
323,49,1,158,2023-04-19 14:00:00
655,2,8,489,2023-04-19 15:00:00
805,44,3,394,2023-04-19 16:00:00
611,49,1,7,2023-04-19 17:00:00
128,38,1,141,2023-04-19 18:00:00
168,5,9,437,2023-04-19 19:00:00
560,44,4,471,2023-04-19 20:00:00
323,26,8,62,2023-04-19 21:00:00
954,25,4,144,2023-04-19 22:00:00
813,10,5,353,2023-04-19 23:00:00
461,14,9,327,2023-04-20 00:00:00
848,23,1,159,2023-04-20 01:00:00
561,34,1,61,2023-04-20 02:00:00
544,48,4,203,2023-04-20 03:00:00
315,16,8,217,2023-04-20 04:00:00
957,36,5,358,2023-04-20 05:00:00
734,43,4,369,2023-04-20 06:00:00
989,15,3,47,2023-04-20 07:00:00
375,27,6,220,2023-04-20 08:00:00
303,19,7,282,2023-04-20 09:00:00
883,39,3,328,2023-04-20 10:00:00
285,7,9,336,2023-04-20 11:00:00
321,18,2,165,2023-04-20 12:00:00
545,3,7,458,2023-04-20 13:00:00
641,38,1,159,2023-04-20 14:00:00
439,49,9,247,2023-04-20 15:00:00
818,33,9,322,2023-04-20 16:00:00
955,22,6,374,2023-04-20 17:00:00
544,25,1,462,2023-04-20 18:00:00
97,13,4,201,2023-04-20 19:00:00
532,28,3,458,2023-04-20 20:00:00
963,42,6,292,2023-04-20 21:00:00
492,45,8,159,2023-04-20 22:00:00
254,13,6,163,2023-04-20 23:00:00
984,33,7,356,2023-04-21 00:00:00
651,39,4,33,2023-04-21 01:00:00
777,5,1,225,2023-04-21 02:00:00
338,19,1,175,2023-04-21 03:00:00
740,2,1,342,2023-04-21 04:00:00
331,48,4,40,2023-04-21 05:00:00
877,36,6,398,2023-04-21 06:00:00
35,33,5,246,2023-04-21 07:00:00
538,21,7,325,2023-04-21 08:00:00
637,15,5,125,2023-04-21 09:00:00
265,45,4,76,2023-04-21 10:00:00
227,3,4,239,2023-04-21 11:00:00
235,29,3,328,2023-04-21 12:00:00
519,18,6,354,2023-04-21 13:00:00
228,29,7,94,2023-04-21 14:00:00
604,27,4,341,2023-04-21 15:00:00
494,33,2,327,2023-04-21 16:00:00
840,6,8,448,2023-04-21 17:00:00
60,5,3,350,2023-04-21 18:00:00
121,15,2,34,2023-04-21 19:00:00
540,41,6,115,2023-04-21 20:00:00
116,33,3,86,2023-04-21 21:00:00
704,2,7,127,2023-04-21 22:00:00
344,24,7,276,2023-04-21 23:00:00
493,35,6,147,2023-04-22 00:00:00
127,10,5,140,2023-04-22 01:00:00
332,29,6,146,2023-04-22 02:00:00
788,25,3,295,2023-04-22 03:00:00
185,2,4,373,2023-04-22 04:00:00
824,23,8,12,2023-04-22 05:00:00
677,49,7,156,2023-04-22 06:00:00
54,21,9,470,2023-04-22 07:00:00
14,1,8,313,2023-04-22 08:00:00
826,14,6,90,2023-04-22 09:00:00
834,3,7,240,2023-04-22 10:00:00
614,39,8,271,2023-04-22 11:00:00
569,36,2,31,2023-04-22 12:00:00
56,30,8,164,2023-04-22 13:00:00
303,6,8,369,2023-04-22 14:00:00
452,8,5,334,2023-04-22 15:00:00
147,32,3,270,2023-04-22 16:00:00
321,36,6,384,2023-04-22 17:00:00
505,19,7,421,2023-04-22 18:00:00
203,1,8,262,2023-04-22 19:00:00
33,19,9,106,2023-04-22 20:00:00
982,15,8,463,2023-04-22 21:00:00
147,19,5,427,2023-04-22 22:00:00
360,12,2,424,2023-04-22 23:00:00
277,21,7,177,2023-04-23 00:00:00
842,40,3,126,2023-04-23 01:00:00
257,31,2,406,2023-04-23 02:00:00
965,19,8,139,2023-04-23 03:00:00
617,17,9,81,2023-04-23 04:00:00
914,14,4,126,2023-04-23 05:00:00
652,12,8,246,2023-04-23 06:00:00
140,13,2,47,2023-04-23 07:00:00
583,37,9,183,2023-04-23 08:00:00
136,7,8,279,2023-04-23 09:00:00
21,45,8,190,2023-04-23 10:00:00
507,46,9,304,2023-04-23 11:00:00
597,14,1,241,2023-04-23 12:00:00
992,43,8,386,2023-04-23 13:00:00
764,3,4,55,2023-04-23 14:00:00
628,46,4,34,2023-04-23 15:00:00
480,3,6,365,2023-04-23 16:00:00
830,39,5,406,2023-04-23 17:00:00
126,29,3,314,2023-04-23 18:00:00
694,3,6,287,2023-04-23 19:00:00
503,8,9,410,2023-04-23 20:00:00
691,9,5,330,2023-04-23 21:00:00
856,27,6,237,2023-04-23 22:00:00
346,46,9,403,2023-04-23 23:00:00
24,16,9,475,2023-04-24 00:00:00
522,6,1,20,2023-04-24 01:00:00
107,34,7,115,2023-04-24 02:00:00
220,2,7,376,2023-04-24 03:00:00
970,29,2,108,2023-04-24 04:00:00
632,27,6,107,2023-04-24 05:00:00
928,25,6,126,2023-04-24 06:00:00
105,33,9,362,2023-04-24 07:00:00
536,41,5,90,2023-04-24 08:00:00
546,5,4,117,2023-04-24 09:00:00
996,36,6,131,2023-04-24 10:00:00
932,2,8,498,2023-04-24 11:00:00
512,39,9,227,2023-04-24 12:00:00
445,17,6,428,2023-04-24 13:00:00
456,47,5,270,2023-04-24 14:00:00
200,19,2,346,2023-04-24 15:00:00
357,49,9,69,2023-04-24 16:00:00
138,46,3,499,2023-04-24 17:00:00
553,20,7,255,2023-04-24 18:00:00
178,50,5,51,2023-04-24 19:00:00
72,24,6,107,2023-04-24 20:00:00
26,14,3,208,2023-04-24 21:00:00
377,9,6,79,2023-04-24 22:00:00
429,35,2,463,2023-04-24 23:00:00
659,19,1,55,2023-04-25 00:00:00
74,45,1,353,2023-04-25 01:00:00
612,23,5,156,2023-04-25 02:00:00
464,11,1,7,2023-04-25 03:00:00
862,3,4,442,2023-04-25 04:00:00
528,37,5,391,2023-04-25 05:00:00
368,1,9,385,2023-04-25 06:00:00
998,24,2,427,2023-04-25 07:00:00
604,38,4,320,2023-04-25 08:00:00
246,38,2,474,2023-04-25 09:00:00
45,12,1,216,2023-04-25 10:00:00
641,49,6,228,2023-04-25 11:00:00
95,28,8,117,2023-04-25 12:00:00
674,35,9,190,2023-04-25 13:00:00
708,47,7,130,2023-04-25 14:00:00
618,41,3,151,2023-04-25 15:00:00
378,16,5,118,2023-04-25 16:00:00
687,2,2,85,2023-04-25 17:00:00
915,8,7,240,2023-04-25 18:00:00
954,23,2,226,2023-04-25 19:00:00
198,48,3,373,2023-04-25 20:00:00
724,41,2,237,2023-04-25 21:00:00
821,37,2,235,2023-04-25 22:00:00
932,35,3,458,2023-04-25 23:00:00
366,3,7,270,2023-04-26 00:00:00
264,37,7,435,2023-04-26 01:00:00
500,1,9,484,2023-04-26 02:00:00
961,7,9,306,2023-04-26 03:00:00
108,9,9,15,2023-04-26 04:00:00
911,43,5,446,2023-04-26 05:00:00
603,40,9,236,2023-04-26 06:00:00
748,43,1,21,2023-04-26 07:00:00
622,46,6,197,2023-04-26 08:00:00
725,15,3,299,2023-04-26 09:00:00
722,47,1,239,2023-04-26 10:00:00
95,35,7,94,2023-04-26 11:00:00
94,11,6,65,2023-04-26 12:00:00
767,38,3,100,2023-04-26 13:00:00
