customernumber,event_name,category,subcategory
6898,kredi_basvuru,Finance,Forex
2363,hesap_acma,Banking,Transfers
7376,hesap_acma,Banking,Transfers
6724,fx_market,Finance,Forex
3584,borsa,Finance,Forex
9777,hesap_acma,Banking,Account Opening
2795,fx_market,Finance,Loans
2514,borsa,Finance,Forex
2358,hesap_acma,Banking,Savings
8308,fx_market,Finance,Loans
2893,kredi_basvuru,Finance,Stock Market
2471,hesap_acma,Banking,Savings
1848,hesap_acma,Banking,Account Opening
2253,fx_market,Finance,Stock Market
7737,hesap_acma,Banking,Savings
8040,hesap_acma,Banking,Transfers
5014,fx_market,Finance,Loans
5913,kredi_basvuru,Finance,Loans
1472,fx_market,Finance,Loans
5642,kredi_basvuru,Finance,Forex
7146,fx_market,Finance,Forex
2394,fx_market,Finance,Loans
7762,hesap_acma,Banking,Transfers
6960,fx_market,Finance,Forex
3449,kredi_basvuru,Finance,Loans
1615,borsa,Finance,Loans
2570,borsa,Finance,Stock Market
2559,hesap_acma,Banking,Savings
5505,hesap_acma,Banking,Account Opening
6499,kredi_basvuru,Finance,Stock Market
7300,fx_market,Finance,Stock Market
1362,borsa,Finance,Forex
2112,fx_market,Finance,Stock Market
1778,kredi_basvuru,Finance,Forex
1997,kredi_basvuru,Finance,Loans
9801,fx_market,Finance,Stock Market
9277,hesap_acma,Banking,Account Opening
6673,borsa,Finance,Loans
2499,fx_market,Finance,Forex
2606,fx_market,Finance,Loans
3918,fx_market,Finance,Loans
5360,kredi_basvuru,Finance,Stock Market
4358,borsa,Finance,Stock Market
8613,kredi_basvuru,Finance,Forex
5785,fx_market,Finance,Stock Market
3788,hesap_acma,Banking,Transfers
1295,hesap_acma,Banking,Account Opening
1389,hesap_acma,Banking,Transfers
7646,fx_market,Finance,Forex
6995,fx_market,Finance,Forex
6898,fx_market,Finance,Loans
3053,fx_market,Finance,Stock Market
7460,borsa,Finance,Forex
6108,kredi_basvuru,Finance,Loans
7004,hesap_acma,Banking,Savings
3914,fx_market,Finance,Forex
6794,fx_market,Finance,Forex
3684,hesap_acma,Banking,Savings
8161,kredi_basvuru,Finance,Forex
8419,kredi_basvuru,Finance,Loans
5092,hesap_acma,Banking,Transfers
4615,kredi_basvuru,Finance,Forex
3302,fx_market,Finance,Loans
5588,borsa,Finance,Stock Market
5061,fx_market,Finance,Stock Market
8752,kredi_basvuru,Finance,Stock Market
4711,kredi_basvuru,Finance,Forex
4137,kredi_basvuru,Finance,Forex
9678,fx_market,Finance,Stock Market
4230,hesap_acma,Banking,Savings
1157,fx_market,Finance,Loans
9442,hesap_acma,Banking,Savings
5940,borsa,Finance,Forex
4730,kredi_basvuru,Finance,Loans
2338,fx_market,Finance,Loans
4809,fx_market,Finance,Loans
3753,fx_market,Finance,Loans
1335,kredi_basvuru,Finance,Loans
3077,kredi_basvuru,Finance,Forex
4776,hesap_acma,Banking,Savings
3501,kredi_basvuru,Finance,Stock Market
8392,kredi_basvuru,Finance,Loans
7462,hesap_acma,Banking,Savings
7515,borsa,Finance,Forex
3442,borsa,Finance,Forex
5005,hesap_acma,Banking,Savings
4470,fx_market,Finance,Loans
9041,kredi_basvuru,Finance,Loans
3438,kredi_basvuru,Finance,Forex
9693,fx_market,Finance,Loans
8754,hesap_acma,Banking,Savings
5977,kredi_basvuru,Finance,Stock Market
6158,borsa,Finance,Loans
6136,kredi_basvuru,Finance,Stock Market
4405,borsa,Finance,Loans
7775,kredi_basvuru,Finance,Stock Market
6988,borsa,Finance,Stock Market
3894,hesap_acma,Banking,Account Opening
7616,kredi_basvuru,Finance,Stock Market
1303,fx_market,Finance,Forex
1904,borsa,Finance,Forex
5758,fx_market,Finance,Stock Market
5101,kredi_basvuru,Finance,Stock Market
3159,hesap_acma,Banking,Savings
8213,borsa,Finance,Forex
8718,hesap_acma,Banking,Transfers
2190,borsa,Finance,Forex
7474,fx_market,Finance,Stock Market
6528,fx_market,Finance,Stock Market
6981,hesap_acma,Banking,Savings
9885,borsa,Finance,Forex
6428,kredi_basvuru,Finance,Forex
9915,hesap_acma,Banking,Account Opening
9418,kredi_basvuru,Finance,Stock Market
9439,hesap_acma,Banking,Savings
6350,fx_market,Finance,Loans
7945,fx_market,Finance,Stock Market
7835,hesap_acma,Banking,Transfers
7762,hesap_acma,Banking,Savings
8407,hesap_acma,Banking,Savings
7043,fx_market,Finance,Stock Market
4212,hesap_acma,Banking,Savings
6977,kredi_basvuru,Finance,Forex
8426,borsa,Finance,Forex
2339,fx_market,Finance,Forex
4826,kredi_basvuru,Finance,Forex
1580,hesap_acma,Banking,Savings
7149,kredi_basvuru,Finance,Stock Market
2444,borsa,Finance,Loans
7220,hesap_acma,Banking,Savings
3528,kredi_basvuru,Finance,Forex
6628,borsa,Finance,Loans
3738,kredi_basvuru,Finance,Loans
8992,borsa,Finance,Stock Market
6087,kredi_basvuru,Finance,Forex
4084,kredi_basvuru,Finance,Forex
4336,fx_market,Finance,Loans
1199,hesap_acma,Banking,Savings
8794,fx_market,Finance,Forex
6541,fx_market,Finance,Forex
2617,hesap_acma,Banking,Account Opening
4616,borsa,Finance,Loans
8586,hesap_acma,Banking,Account Opening
4219,borsa,Finance,Forex
6054,hesap_acma,Banking,Transfers
2008,borsa,Finance,Stock Market
8331,kredi_basvuru,Finance,Stock Market
4939,borsa,Finance,Loans
5343,fx_market,Finance,Stock Market
2061,borsa,Finance,Stock Market
5041,kredi_basvuru,Finance,Stock Market
2445,hesap_acma,Banking,Transfers
8485,hesap_acma,Banking,Account Opening
5016,borsa,Finance,Forex
3520,borsa,Finance,Stock Market
2848,kredi_basvuru,Finance,Loans
6769,kredi_basvuru,Finance,Forex
7966,hesap_acma,Banking,Savings
6323,borsa,Finance,Loans
6774,borsa,Finance,Forex
4969,fx_market,Finance,Loans
1194,fx_market,Finance,Stock Market
5216,hesap_acma,Banking,Savings
5759,fx_market,Finance,Forex
1981,borsa,Finance,Loans
3449,fx_market,Finance,Loans
5519,hesap_acma,Banking,Transfers
1191,hesap_acma,Banking,Savings
8739,borsa,Finance,Stock Market
4676,borsa,Finance,Loans
9968,borsa,Finance,Stock Market
1093,fx_market,Finance,Forex
9204,borsa,Finance,Stock Market
8404,fx_market,Finance,Loans
1751,borsa,Finance,Loans
4758,hesap_acma,Banking,Transfers
1686,kredi_basvuru,Finance,Stock Market
9141,kredi_basvuru,Finance,Loans
1225,hesap_acma,Banking,Transfers
6756,fx_market,Finance,Forex
9520,fx_market,Finance,Loans
6187,kredi_basvuru,Finance,Loans
5436,hesap_acma,Banking,Savings
8759,fx_market,Finance,Loans
7659,hesap_acma,Banking,Savings
9608,borsa,Finance,Loans
1453,hesap_acma,Banking,Transfers
5696,kredi_basvuru,Finance,Stock Market
9841,kredi_basvuru,Finance,Forex
9433,hesap_acma,Banking,Transfers
5682,borsa,Finance,Stock Market
1974,kredi_basvuru,Finance,Stock Market
5015,kredi_basvuru,Finance,Loans
4281,hesap_acma,Banking,Transfers
1172,kredi_basvuru,Finance,Loans
7880,borsa,Finance,Stock Market
6467,borsa,Finance,Loans
7778,hesap_acma,Banking,Account Opening
6284,hesap_acma,Banking,Transfers
2646,hesap_acma,Banking,Account Opening
6776,borsa,Finance,Loans
2959,kredi_basvuru,Finance,Stock Market
6981,fx_market,Finance,Forex
3128,hesap_acma,Banking,Savings
3294,kredi_basvuru,Finance,Loans
6264,fx_market,Finance,Forex
1166,fx_market,Finance,Forex
6439,fx_market,Finance,Loans
2264,kredi_basvuru,Finance,Forex
8691,hesap_acma,Banking,Savings
7075,borsa,Finance,Stock Market
4626,kredi_basvuru,Finance,Forex
8919,kredi_basvuru,Finance,Forex
7049,hesap_acma,Banking,Savings
8179,borsa,Finance,Forex
1548,borsa,Finance,Forex
6158,fx_market,Finance,Stock Market
3357,borsa,Finance,Forex
1202,kredi_basvuru,Finance,Forex
5098,kredi_basvuru,Finance,Loans
3915,kredi_basvuru,Finance,Stock Market
7687,borsa,Finance,Loans
3969,hesap_acma,Banking,Transfers
4250,fx_market,Finance,Forex
1014,hesap_acma,Banking,Transfers
7375,borsa,Finance,Forex
8945,hesap_acma,Banking,Transfers
7282,kredi_basvuru,Finance,Forex
6788,kredi_basvuru,Finance,Forex
6705,kredi_basvuru,Finance,Loans
5062,hesap_acma,Banking,Transfers
1665,hesap_acma,Banking,Transfers
2362,borsa,Finance,Loans
2468,hesap_acma,Banking,Savings
4264,kredi_basvuru,Finance,Stock Market
3427,borsa,Finance,Forex
1536,borsa,Finance,Stock Market
5444,hesap_acma,Banking,Account Opening
3042,kredi_basvuru,Finance,Forex
8464,hesap_acma,Banking,Account Opening
3909,fx_market,Finance,Loans
6741,hesap_acma,Banking,Savings
1619,kredi_basvuru,Finance,Stock Market
5317,fx_market,Finance,Loans
4096,fx_market,Finance,Forex
3189,kredi_basvuru,Finance,Loans
5000,kredi_basvuru,Finance,Forex
5979,hesap_acma,Banking,Account Opening
5564,hesap_acma,Banking,Account Opening
9994,kredi_basvuru,Finance,Loans
6553,kredi_basvuru,Finance,Forex
4797,fx_market,Finance,Stock Market
5616,borsa,Finance,Loans
7612,hesap_acma,Banking,Transfers
9841,kredi_basvuru,Finance,Stock Market
7533,hesap_acma,Banking,Transfers
2052,hesap_acma,Banking,Transfers
7517,hesap_acma,Banking,Transfers
2985,fx_market,Finance,Loans
4236,kredi_basvuru,Finance,Loans
9710,kredi_basvuru,Finance,Stock Market
9593,kredi_basvuru,Finance,Forex
1463,borsa,Finance,Stock Market
6266,kredi_basvuru,Finance,Stock Market
9583,hesap_acma,Banking,Account Opening
5513,hesap_acma,Banking,Account Opening
2976,fx_market,Finance,Loans
3637,kredi_basvuru,Finance,Stock Market
3015,kredi_basvuru,Finance,Stock Market
5778,kredi_basvuru,Finance,Stock Market
1631,fx_market,Finance,Forex
1939,borsa,Finance,Stock Market
4003,fx_market,Finance,Forex
5242,kredi_basvuru,Finance,Stock Market
8062,fx_market,Finance,Loans
4904,hesap_acma,Banking,Transfers
4234,fx_market,Finance,Forex
6723,borsa,Finance,Stock Market
7211,hesap_acma,Banking,Account Opening
2824,kredi_basvuru,Finance,Forex
6735,kredi_basvuru,Finance,Stock Market
6265,kredi_basvuru,Finance,Stock Market
6689,hesap_acma,Banking,Transfers
7019,kredi_basvuru,Finance,Stock Market
4971,kredi_basvuru,Finance,Forex
2157,fx_market,Finance,Loans
1451,fx_market,Finance,Loans
3413,kredi_basvuru,Finance,Stock Market
4550,kredi_basvuru,Finance,Loans
4061,hesap_acma,Banking,Account Opening
1348,kredi_basvuru,Finance,Loans
9083,borsa,Finance,Stock Market
8006,borsa,Finance,Stock Market
3701,hesap_acma,Banking,Transfers
9898,kredi_basvuru,Finance,Loans
6247,hesap_acma,Banking,Transfers
3631,fx_market,Finance,Forex
6958,kredi_basvuru,Finance,Forex
8273,fx_market,Finance,Forex
3369,hesap_acma,Banking,Transfers
5392,hesap_acma,Banking,Transfers
1594,kredi_basvuru,Finance,Loans
9077,fx_market,Finance,Forex
5665,kredi_basvuru,Finance,Loans
4937,hesap_acma,Banking,Account Opening
1564,borsa,Finance,Loans
3568,hesap_acma,Banking,Account Opening
9134,fx_market,Finance,Loans
8985,kredi_basvuru,Finance,Stock Market
9238,hesap_acma,Banking,Savings
7558,fx_market,Finance,Forex
9063,borsa,Finance,Loans
1416,fx_market,Finance,Loans
1488,borsa,Finance,Loans
4200,fx_market,Finance,Forex
5774,kredi_basvuru,Finance,Forex
2026,fx_market,Finance,Stock Market
7893,fx_market,Finance,Forex
3683,fx_market,Finance,Forex
6646,borsa,Finance,Stock Market
5795,kredi_basvuru,Finance,Stock Market
8448,kredi_basvuru,Finance,Stock Market
4046,kredi_basvuru,Finance,Forex
5229,borsa,Finance,Loans
7203,hesap_acma,Banking,Account Opening
8489,kredi_basvuru,Finance,Stock Market
9903,fx_market,Finance,Loans
6565,kredi_basvuru,Finance,Forex
3013,fx_market,Finance,Loans
6507,borsa,Finance,Stock Market
8935,fx_market,Finance,Forex
7369,hesap_acma,Banking,Transfers
6756,hesap_acma,Banking,Transfers
3385,kredi_basvuru,Finance,Stock Market
5463,hesap_acma,Banking,Savings
9557,kredi_basvuru,Finance,Forex
6075,kredi_basvuru,Finance,Loans
8140,hesap_acma,Banking,Savings
1309,borsa,Finance,Stock Market
3785,hesap_acma,Banking,Savings
1603,fx_market,Finance,Stock Market
3756,borsa,Finance,Forex
8599,fx_market,Finance,Stock Market
9764,kredi_basvuru,Finance,Loans
7485,hesap_acma,Banking,Account Opening
5803,fx_market,Finance,Stock Market
7317,hesap_acma,Banking,Account Opening
5509,hesap_acma,Banking,Savings
8596,borsa,Finance,Loans
1808,hesap_acma,Banking,Transfers
1960,hesap_acma,Banking,Savings
9219,borsa,Finance,Loans
7670,borsa,Finance,Loans
8894,borsa,Finance,Stock Market
3415,hesap_acma,Banking,Account Opening
2407,hesap_acma,Banking,Transfers
5068,borsa,Finance,Stock Market
4087,kredi_basvuru,Finance,Loans
2365,kredi_basvuru,Finance,Forex
8008,borsa,Finance,Forex
7072,kredi_basvuru,Finance,Stock Market
7603,borsa,Finance,Stock Market
5568,hesap_acma,Banking,Savings
3168,borsa,Finance,Forex
9167,kredi_basvuru,Finance,Stock Market
3818,fx_market,Finance,Forex
3134,kredi_basvuru,Finance,Forex
5492,hesap_acma,Banking,Savings
4751,hesap_acma,Banking,Transfers
4215,hesap_acma,Banking,Account Opening
6890,hesap_acma,Banking,Transfers
4045,hesap_acma,Banking,Transfers
8762,borsa,Finance,Loans
8862,kredi_basvuru,Finance,Forex
8136,hesap_acma,Banking,Transfers
3483,hesap_acma,Banking,Savings
9435,fx_market,Finance,Stock Market
3202,fx_market,Finance,Stock Market
5386,borsa,Finance,Loans
2099,hesap_acma,Banking,Savings
9764,borsa,Finance,Forex
6288,hesap_acma,Banking,Transfers
4935,kredi_basvuru,Finance,Loans
7826,borsa,Finance,Stock Market
1520,hesap_acma,Banking,Account Opening
4730,borsa,Finance,Loans
3293,kredi_basvuru,Finance,Loans
2068,hesap_acma,Banking,Account Opening
2448,borsa,Finance,Forex
4062,kredi_basvuru,Finance,Loans
6853,kredi_basvuru,Finance,Forex
6786,fx_market,Finance,Forex
4311,kredi_basvuru,Finance,Forex
2847,fx_market,Finance,Loans
9483,borsa,Finance,Stock Market
9222,kredi_basvuru,Finance,Stock Market
3733,borsa,Finance,Loans
5162,fx_market,Finance,Stock Market
1517,kredi_basvuru,Finance,Forex
8944,borsa,Finance,Stock Market
2273,fx_market,Finance,Forex
6800,borsa,Finance,Loans
1820,kredi_basvuru,Finance,Stock Market
1346,hesap_acma,Banking,Account Opening
3515,kredi_basvuru,Finance,Stock Market
8014,hesap_acma,Banking,Savings
1213,kredi_basvuru,Finance,Loans
1955,hesap_acma,Banking,Account Opening
4041,kredi_basvuru,Finance,Forex
9172,borsa,Finance,Forex
8484,borsa,Finance,Loans
5302,hesap_acma,Banking,Account Opening
7660,hesap_acma,Banking,Transfers
5099,hesap_acma,Banking,Transfers
2039,kredi_basvuru,Finance,Stock Market
3226,fx_market,Finance,Loans
3704,hesap_acma,Banking,Account Opening
2535,kredi_basvuru,Finance,Loans
4962,kredi_basvuru,Finance,Stock Market
1309,kredi_basvuru,Finance,Loans
2706,kredi_basvuru,Finance,Loans
4600,fx_market,Finance,Forex
7973,fx_market,Finance,Forex
3792,hesap_acma,Banking,Transfers
9681,kredi_basvuru,Finance,Forex
4901,hesap_acma,Banking,Transfers
4601,fx_market,Finance,Forex
8282,fx_market,Finance,Forex
1827,borsa,Finance,Stock Market
3482,fx_market,Finance,Forex
6123,borsa,Finance,Stock Market
2545,kredi_basvuru,Finance,Stock Market
5529,hesap_acma,Banking,Savings
5731,borsa,Finance,Stock Market
1187,borsa,Finance,Loans
7809,borsa,Finance,Loans
3023,kredi_basvuru,Finance,Stock Market
6071,hesap_acma,Banking,Savings
9545,borsa,Finance,Forex
1798,borsa,Finance,Forex
9456,kredi_basvuru,Finance,Loans
5763,kredi_basvuru,Finance,Forex
3552,borsa,Finance,Loans
8445,borsa,Finance,Loans
9768,borsa,Finance,Stock Market
4793,hesap_acma,Banking,Savings
1973,kredi_basvuru,Finance,Stock Market
3319,fx_market,Finance,Stock Market
2511,fx_market,Finance,Forex
1247,borsa,Finance,Forex
8454,fx_market,Finance,Loans
4374,borsa,Finance,Stock Market
6170,hesap_acma,Banking,Transfers
8305,borsa,Finance,Stock Market
5649,fx_market,Finance,Stock Market
4830,hesap_acma,Banking,Savings
3337,hesap_acma,Banking,Transfers
4906,kredi_basvuru,Finance,Stock Market
9241,hesap_acma,Banking,Account Opening
4082,fx_market,Finance,Forex
4418,borsa,Finance,Forex
8674,hesap_acma,Banking,Transfers
2070,hesap_acma,Banking,Account Opening
5961,fx_market,Finance,Loans
1527,borsa,Finance,Loans
5763,hesap_acma,Banking,Savings
1660,fx_market,Finance,Stock Market
4308,borsa,Finance,Loans
1783,fx_market,Finance,Loans
7954,borsa,Finance,Stock Market
9194,kredi_basvuru,Finance,Stock Market
3454,hesap_acma,Banking,Account Opening
6119,kredi_basvuru,Finance,Loans
3749,hesap_acma,Banking,Savings
2412,kredi_basvuru,Finance,Loans
4521,hesap_acma,Banking,Account Opening
7811,kredi_basvuru,Finance,Loans
7595,borsa,Finance,Stock Market
6877,hesap_acma,Banking,Transfers
7721,borsa,Finance,Forex
6147,kredi_basvuru,Finance,Forex
9448,hesap_acma,Banking,Transfers
9567,fx_market,Finance,Loans
1648,borsa,Finance,Forex
1767,fx_market,Finance,Stock Market
9712,kredi_basvuru,Finance,Forex
8689,kredi_basvuru,Finance,Stock Market
4577,hesap_acma,Banking,Account Opening
6321,fx_market,Finance,Stock Market
3957,hesap_acma,Banking,Account Opening
3500,fx_market,Finance,Forex
7792,hesap_acma,Banking,Savings
6470,kredi_basvuru,Finance,Forex
2595,hesap_acma,Banking,Account Opening
4364,hesap_acma,Banking,Account Opening
4953,fx_market,Finance,Loans
9465,fx_market,Finance,Stock Market
2492,hesap_acma,Banking,Transfers
6939,kredi_basvuru,Finance,Forex
8144,kredi_basvuru,Finance,Stock Market
7775,borsa,Finance,Forex
2679,hesap_acma,Banking,Account Opening
6275,kredi_basvuru,Finance,Forex
1964,kredi_basvuru,Finance,Loans
7991,hesap_acma,Banking,Transfers
5087,borsa,Finance,Forex
4795,kredi_basvuru,Finance,Loans
3385,fx_market,Finance,Forex
5503,fx_market,Finance,Forex
1812,fx_market,Finance,Stock Market
7364,fx_market,Finance,Stock Market
3372,kredi_basvuru,Finance,Stock Market
6258,fx_market,Finance,Stock Market
2592,borsa,Finance,Stock Market
3121,fx_market,Finance,Stock Market
3779,kredi_basvuru,Finance,Forex
7982,kredi_basvuru,Finance,Loans
7463,borsa,Finance,Stock Market
8883,fx_market,Finance,Loans
3983,borsa,Finance,Loans
1703,kredi_basvuru,Finance,Forex
1200,fx_market,Finance,Stock Market
8128,borsa,Finance,Stock Market
9252,borsa,Finance,Forex
1438,fx_market,Finance,Forex
5943,borsa,Finance,Stock Market
9511,fx_market,Finance,Forex
7251,kredi_basvuru,Finance,Loans
1355,borsa,Finance,Loans
6009,fx_market,Finance,Loans
5937,kredi_basvuru,Finance,Stock Market
5843,hesap_acma,Banking,Account Opening
1572,hesap_acma,Banking,Transfers
4630,fx_market,Finance,Loans
8826,borsa,Finance,Stock Market
6287,hesap_acma,Banking,Account Opening
6653,hesap_acma,Banking,Account Opening
9951,fx_market,Finance,Stock Market
2945,kredi_basvuru,Finance,Forex
6468,kredi_basvuru,Finance,Stock Market
9889,borsa,Finance,Forex
5820,kredi_basvuru,Finance,Stock Market
6330,borsa,Finance,Loans
7951,borsa,Finance,Forex
4991,borsa,Finance,Stock Market
2594,hesap_acma,Banking,Account Opening
2685,fx_market,Finance,Stock Market
6590,hesap_acma,Banking,Account Opening
5316,fx_market,Finance,Forex
3606,hesap_acma,Banking,Transfers
4737,fx_market,Finance,Loans
2439,fx_market,Finance,Stock Market
4387,fx_market,Finance,Stock Market
9155,fx_market,Finance,Forex
9119,borsa,Finance,Loans
1534,fx_market,Finance,Stock Market
6761,borsa,Finance,Loans
7995,fx_market,Finance,Forex
6493,hesap_acma,Banking,Savings
5748,kredi_basvuru,Finance,Forex
9206,borsa,Finance,Loans
8996,hesap_acma,Banking,Savings
6584,hesap_acma,Banking,Transfers
4947,hesap_acma,Banking,Savings
9794,fx_market,Finance,Forex
3642,fx_market,Finance,Stock Market
2305,hesap_acma,Banking,Account Opening
2567,kredi_basvuru,Finance,Stock Market
8869,hesap_acma,Banking,Transfers
2179,borsa,Finance,Forex
9626,borsa,Finance,Forex
6861,kredi_basvuru,Finance,Forex
2556,kredi_basvuru,Finance,Forex
2095,borsa,Finance,Loans
9017,hesap_acma,Banking,Account Opening
3518,borsa,Finance,Loans
5320,fx_market,Finance,Forex
9046,borsa,Finance,Stock Market
1861,fx_market,Finance,Loans
1067,hesap_acma,Banking,Savings
7362,borsa,Finance,Loans
1286,borsa,Finance,Loans
8550,borsa,Finance,Loans
6879,fx_market,Finance,Loans
6962,fx_market,Finance,Stock Market
1888,fx_market,Finance,Forex
3269,kredi_basvuru,Finance,Forex
6056,kredi_basvuru,Finance,Loans
7630,borsa,Finance,Forex
7998,hesap_acma,Banking,Transfers
3680,kredi_basvuru,Finance,Loans
2148,borsa,Finance,Forex
3475,hesap_acma,Banking,Transfers
4057,borsa,Finance,Forex
8743,borsa,Finance,Stock Market
2757,hesap_acma,Banking,Account Opening
5343,fx_market,Finance,Stock Market
1692,hesap_acma,Banking,Transfers
9080,borsa,Finance,Stock Market
1881,kredi_basvuru,Finance,Loans
9449,hesap_acma,Banking,Savings
3242,kredi_basvuru,Finance,Loans
2340,borsa,Finance,Forex
9669,borsa,Finance,Stock Market
1262,fx_market,Finance,Forex
7580,fx_market,Finance,Stock Market
3802,hesap_acma,Banking,Account Opening
5406,fx_market,Finance,Stock Market
6521,borsa,Finance,Forex
5446,fx_market,Finance,Stock Market
9819,kredi_basvuru,Finance,Stock Market
8065,borsa,Finance,Forex
3892,fx_market,Finance,Loans
5455,hesap_acma,Banking,Account Opening
6783,kredi_basvuru,Finance,Loans
9946,kredi_basvuru,Finance,Forex
5160,kredi_basvuru,Finance,Forex
2690,borsa,Finance,Stock Market
5623,fx_market,Finance,Forex
1496,hesap_acma,Banking,Savings
3378,hesap_acma,Banking,Account Opening
8486,fx_market,Finance,Loans
8673,kredi_basvuru,Finance,Stock Market
5939,kredi_basvuru,Finance,Loans
6432,kredi_basvuru,Finance,Stock Market
3883,kredi_basvuru,Finance,Forex
3862,borsa,Finance,Forex
5038,fx_market,Finance,Stock Market
5758,hesap_acma,Banking,Account Opening
7523,borsa,Finance,Loans
1848,hesap_acma,Banking,Account Opening
5372,fx_market,Finance,Loans
2798,kredi_basvuru,Finance,Stock Market
6275,kredi_basvuru,Finance,Forex
2495,fx_market,Finance,Loans
7721,kredi_basvuru,Finance,Loans
9606,borsa,Finance,Loans
1125,kredi_basvuru,Finance,Loans
5837,borsa,Finance,Forex
7579,hesap_acma,Banking,Savings
1021,hesap_acma,Banking,Transfers
8042,hesap_acma,Banking,Transfers
6274,kredi_basvuru,Finance,Stock Market
9471,borsa,Finance,Loans
5064,borsa,Finance,Loans
1577,borsa,Finance,Stock Market
7107,hesap_acma,Banking,Account Opening
7061,borsa,Finance,Stock Market
9648,kredi_basvuru,Finance,Forex
5760,fx_market,Finance,Loans
4349,kredi_basvuru,Finance,Stock Market
2639,hesap_acma,Banking,Account Opening
1852,borsa,Finance,Forex
6735,kredi_basvuru,Finance,Loans
3841,hesap_acma,Banking,Account Opening
4043,hesap_acma,Banking,Account Opening
4615,kredi_basvuru,Finance,Loans
7436,hesap_acma,Banking,Transfers
8236,borsa,Finance,Loans
2095,fx_market,Finance,Loans
4995,fx_market,Finance,Forex
1185,fx_market,Finance,Loans
6746,borsa,Finance,Forex
2694,borsa,Finance,Loans
5644,fx_market,Finance,Stock Market
5263,fx_market,Finance,Forex
6427,hesap_acma,Banking,Savings
2248,kredi_basvuru,Finance,Stock Market
7475,hesap_acma,Banking,Savings
2515,kredi_basvuru,Finance,Stock Market
1339,hesap_acma,Banking,Account Opening
2478,fx_market,Finance,Stock Market
5882,kredi_basvuru,Finance,Stock Market
8292,hesap_acma,Banking,Account Opening
8378,kredi_basvuru,Finance,Stock Market
4093,hesap_acma,Banking,Transfers
3976,kredi_basvuru,Finance,Loans
1316,borsa,Finance,Loans
7015,borsa,Finance,Loans
7537,kredi_basvuru,Finance,Stock Market
1372,borsa,Finance,Loans
4432,fx_market,Finance,Forex
2837,borsa,Finance,Forex
2365,hesap_acma,Banking,Transfers
4286,fx_market,Finance,Forex
4896,borsa,Finance,Stock Market
4631,kredi_basvuru,Finance,Stock Market
5662,borsa,Finance,Loans
3413,kredi_basvuru,Finance,Stock Market
5789,hesap_acma,Banking,Savings
6366,fx_market,Finance,Loans
1956,borsa,Finance,Loans
6256,borsa,Finance,Loans
5530,borsa,Finance,Forex
3287,fx_market,Finance,Stock Market
3788,borsa,Finance,Forex
2902,fx_market,Finance,Forex
2041,hesap_acma,Banking,Transfers
9202,hesap_acma,Banking,Savings
1725,hesap_acma,Banking,Transfers
7324,fx_market,Finance,Stock Market
7848,hesap_acma,Banking,Account Opening
9121,hesap_acma,Banking,Account Opening
5043,borsa,Finance,Loans
3932,fx_market,Finance,Forex
9977,kredi_basvuru,Finance,Loans
8102,borsa,Finance,Forex
9421,fx_market,Finance,Loans
3726,borsa,Finance,Loans
5569,borsa,Finance,Loans
5207,fx_market,Finance,Forex
4271,kredi_basvuru,Finance,Forex
2784,hesap_acma,Banking,Savings
2269,hesap_acma,Banking,Transfers
2442,kredi_basvuru,Finance,Forex
3152,hesap_acma,Banking,Transfers
5111,fx_market,Finance,Forex
3189,hesap_acma,Banking,Savings
8158,borsa,Finance,Forex
8548,fx_market,Finance,Loans
8607,hesap_acma,Banking,Savings
7153,borsa,Finance,Forex
3687,fx_market,Finance,Forex
4751,borsa,Finance,Forex
7671,kredi_basvuru,Finance,Forex
9344,fx_market,Finance,Loans
2635,kredi_basvuru,Finance,Loans
2153,fx_market,Finance,Loans
6808,kredi_basvuru,Finance,Loans
6927,borsa,Finance,Stock Market
7913,borsa,Finance,Stock Market
3265,borsa,Finance,Loans
4175,hesap_acma,Banking,Account Opening
8867,hesap_acma,Banking,Account Opening
3542,borsa,Finance,Stock Market
3929,borsa,Finance,Loans
5118,kredi_basvuru,Finance,Loans
4007,fx_market,Finance,Loans
1909,fx_market,Finance,Stock Market
9282,kredi_basvuru,Finance,Stock Market
4949,borsa,Finance,Stock Market
4783,kredi_basvuru,Finance,Stock Market
7100,borsa,Finance,Stock Market
2659,hesap_acma,Banking,Savings
6074,fx_market,Finance,Loans
8717,kredi_basvuru,Finance,Forex
4128,kredi_basvuru,Finance,Forex
7785,hesap_acma,Banking,Savings
9660,fx_market,Finance,Forex
8937,hesap_acma,Banking,Account Opening
9559,hesap_acma,Banking,Savings
4864,borsa,Finance,Stock Market
2026,hesap_acma,Banking,Transfers
2478,borsa,Finance,Forex
5406,fx_market,Finance,Forex
6018,borsa,Finance,Stock Market
5804,borsa,Finance,Forex
9716,hesap_acma,Banking,Account Opening
9260,borsa,Finance,Loans
1256,hesap_acma,Banking,Transfers
7858,borsa,Finance,Forex
1571,hesap_acma,Banking,Savings
2965,hesap_acma,Banking,Account Opening
1989,hesap_acma,Banking,Transfers
5405,kredi_basvuru,Finance,Loans
2436,borsa,Finance,Stock Market
1017,borsa,Finance,Stock Market
3380,fx_market,Finance,Stock Market
6365,fx_market,Finance,Loans
1949,borsa,Finance,Stock Market
3926,hesap_acma,Banking,Account Opening
6153,borsa,Finance,Forex
5519,borsa,Finance,Stock Market
6297,fx_market,Finance,Stock Market
